
Project:     BUAATrolley2018165
Program:     Inertial Explorer Version 8.70.5101
Profile:     BUAADNCForPlot
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      D:\confi\Documents\SPANProject\BUAATrolley2018165.cts
ProcessInfo: BUAATrolley2018165 by Unknown on 9/17/2018 at 09:59:39

Datum:       WGS84
Master 1:    Name BDStarBaseOEM71, Status ENABLED
             Antenna height 0.000 m, to L1PC [Generic(NONE)]
             Lat, Lon, El Hgt 40 06 04.16122, 116 07 53.73361, 58.918 m [WGS84, 2018.452]
Master 2:    Name BJNM, Status DISABLED
             Antenna height 0.000 m, to ARP [NOV702GG(NONE)]
             Lat, Lon, El Hgt 40 14 43.16664, 116 13 26.87428, 109.122 m [WGS84, 2018.449]
Remote:      Antenna height 0.000 m, to L1PC [Generic(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=-0.275, y=-0.055, z=0.144 m (x-right, y-fwd, z-up)
Body to Sensor Rotations:
             xRot=0.000, yRot=0.000, zRot=0.000 degrees (Rotate IMU into Vehicle Frame)
IMU->Secondary Sensor Lever Arms: 
            x=-0.275, y=-0.055, z=0.144 m (x-right, y-fwd, z-up, IMU->SENSOR)

 Week ,    CorrTime ,   HzSpeed ,   Heading , iFlag    , GP , GL , BD ,   PDOP , Update         ,        CARms ,  DopRms ,        L1Rms ,      COG
(week         (sec)       (m/s)       (deg)                              (dop)                             (m)     (m/s)            (m)      (deg)
 2005 ,  379818.000 ,     1.390 ,  -152.944 , GPS      ,  6 ,  6 ,  2 ,   1.38 ,  GP TR         ,        1.150 ,   0.074 ,        0.015 ,  208.297
 2005 ,  379819.000 ,     1.373 ,  -137.440 , GPS      ,  7 ,  5 ,  2 ,   1.28 ,  GP TR         ,        1.170 ,   0.051 ,        0.010 ,  224.712
 2005 ,  379820.000 ,     1.406 ,  -144.529 , GPS      ,  6 ,  5 ,  5 ,   1.33 ,  GP TR         ,        1.240 ,   0.070 ,        0.010 ,  213.372
 2005 ,  379821.000 ,     1.728 ,  -162.901 , GPS      ,  6 ,  4 ,  5 ,   1.35 ,  GP TR         ,        1.330 ,   0.042 ,        0.011 ,  195.183
 2005 ,  379822.000 ,     1.819 ,   171.106 , GPS      ,  7 ,  4 ,  4 ,   1.22 ,  GP TR         ,        1.290 ,   0.043 ,        0.013 ,  169.689
 2005 ,  379823.000 ,     1.840 ,   142.937 , GPS      ,  6 ,  6 ,  3 ,   1.33 ,  GP TR         ,        1.280 ,   0.076 ,        0.012 ,  143.080
 2005 ,  379824.000 ,     1.843 ,   127.971 , GPS      ,  6 ,  6 ,  3 ,   1.33 ,  GP TR         ,        1.320 ,   0.471 ,        0.012 ,  131.737
 2005 ,  379825.000 ,     1.522 ,   149.513 , GPS      ,  7 ,  5 ,  3 ,   1.39 ,  GP TR         ,        1.220 ,   0.085 ,        0.012 ,  152.873
 2005 ,  379826.000 ,     1.403 ,   179.647 , GPS      ,  7 ,  5 ,  3 ,   1.36 ,  GP TR         ,        1.310 ,   0.089 ,        0.019 ,  182.723
 2005 ,  379827.000 ,     1.329 ,  -151.331 , GPS      ,  6 ,  4 ,  4 ,   1.46 ,  GP TR         ,        1.310 ,   0.084 ,        0.024 ,  216.954
 2005 ,  379828.000 ,     1.394 ,  -139.166 , GPS      ,  5 ,  4 ,  4 ,   1.72 ,  GP TR         ,        1.400 ,   0.052 ,        0.021 ,  223.460
 2005 ,  379829.000 ,     1.612 ,  -142.256 , GPS      ,  5 ,  3 ,  4 ,   1.75 ,  GP TR         ,        1.540 ,   0.066 ,        0.020 ,  216.958
 2005 ,  379830.000 ,     1.680 ,  -164.624 , GPS      ,  5 ,  3 ,  5 ,   1.69 ,  GP TR         ,        1.540 ,   0.049 ,        0.012 ,  191.984
 2005 ,  379831.000 ,     1.782 ,   167.367 , GPS      ,  8 ,  6 ,  5 ,   1.04 ,  GP TR         ,        1.230 ,   0.083 ,        0.012 ,  165.447
 2005 ,  379832.000 ,     1.859 ,   141.197 , GPS      ,  8 ,  6 ,  5 ,   1.04 ,  GP TR         ,        1.250 ,   0.080 ,        0.015 ,  137.636
 2005 ,  379833.000 ,     1.624 ,   140.817 , GPS      ,  8 ,  6 ,  4 ,   1.09 ,  GP TR         ,        1.210 ,   0.085 ,        0.019 ,  140.827
 2005 ,  379834.000 ,     1.442 ,   161.464 , GPS      ,  6 ,  6 ,  4 ,   1.32 ,  GP TR         ,        1.280 ,   0.219 ,        0.024 ,  164.559
 2005 ,  379835.000 ,     1.322 ,  -166.275 , GPS      ,  6 ,  4 ,  4 ,   1.44 ,  GP TR         ,        1.430 ,   0.126 ,        0.014 ,  197.442
 2005 ,  379836.000 ,     1.375 ,  -149.316 , GPS      ,  6 ,  4 ,  4 ,   1.44 ,  GP TR         ,        1.430 ,   0.066 ,        0.011 ,  210.515
 2005 ,  379837.000 ,     1.534 ,  -153.533 , GPS      ,  7 ,  4 ,  4 ,   1.38 ,  GP TR         ,        1.380 ,   0.058 ,        0.013 ,  205.807
 2005 ,  379838.000 ,     1.605 ,  -165.364 , GPS      ,  8 ,  4 ,  4 ,   1.17 ,  GP TR         ,        1.360 ,   0.050 ,        0.011 ,  194.694
 2005 ,  379839.000 ,     1.360 ,   176.394 , GPS      ,  8 ,  5 ,  5 ,   1.08 ,  GP TR         ,        4.280 ,   0.078 ,        0.009 ,  175.736
 2005 ,  379840.000 ,     1.214 ,   176.325 , GPS      ,  7 ,  5 ,  5 ,   1.30 ,  GP TR         ,        1.290 ,   0.071 ,        0.011 ,  179.326
 2005 ,  379841.000 ,     1.010 ,   179.164 , GPS      ,  8 ,  7 ,  5 ,   1.03 ,  GP TR         ,        1.150 ,   0.108 ,        0.010 ,  178.332
 2005 ,  379842.000 ,     0.705 ,   171.644 , GPS      ,  8 ,  7 ,  3 ,   1.06 ,  GP TR         ,        1.070 ,   0.080 ,        0.013 ,  169.260
 2005 ,  379843.000 ,     0.520 ,   167.086 , GPS      ,  8 ,  7 ,  5 ,   1.03 ,  GP TR         ,        1.170 ,   0.052 ,        0.011 ,  167.777
 2005 ,  379844.000 ,     0.361 ,   169.524 , GPS      ,  9 ,  7 ,  5 ,   0.89 ,  GP TR         ,        1.170 ,   0.085 ,        0.016 ,  170.574
 2005 ,  379845.000 ,     0.203 ,   174.561 , GPS      ,  8 ,  8 ,  5 ,   0.99 ,  GP TR         ,        1.190 ,   0.053 ,        0.015 ,  182.545
 2005 ,  379846.000 ,     0.267 ,   176.465 , GPS      ,  9 ,  8 ,  5 ,   0.86 ,  GP TR         ,        1.130 ,   0.036 ,        0.019 ,  183.878
 2005 ,  379847.000 ,     0.810 ,  -158.018 , GPS      ,  9 ,  8 ,  5 ,   0.86 ,  GP TR         ,        1.120 ,   0.094 ,        0.011 ,  207.139
 2005 ,  379848.000 ,     1.092 ,  -145.017 , GPS      ,  9 ,  8 ,  4 ,   0.86 ,  GP TR         ,        1.120 ,   0.110 ,        0.017 ,  216.265
 2005 ,  379849.000 ,     1.421 ,  -151.534 , GPS      ,  9 ,  8 ,  5 ,   0.85 ,  GP TR         ,        1.140 ,   0.076 ,        0.014 ,  207.182
 2005 ,  379850.000 ,     1.941 ,   172.482 , GPS      ,  9 ,  8 ,  5 ,   0.85 ,  GP TR         ,        1.140 ,   0.059 ,        0.012 ,  166.793
 2005 ,  379851.000 ,     2.315 ,   142.624 , GPS      ,  9 ,  6 ,  5 ,   0.93 ,  GP TR         ,        1.220 ,   0.043 ,        0.014 ,  142.692
 2005 ,  379852.000 ,     2.581 ,   137.150 , GPS      ,  9 ,  5 ,  5 ,   0.97 ,  GP TR         ,        1.250 ,   0.104 ,        0.014 ,  135.812
 2005 ,  379853.000 ,     2.612 ,   151.758 , GPS      ,  8 ,  5 ,  4 ,   1.01 ,  GP TR         ,        1.300 ,   0.247 ,        0.023 ,  149.082
 2005 ,  379854.000 ,     2.697 ,   174.552 , GPS      ,  7 ,  5 ,  4 ,   1.08 ,  GP TR         ,        1.340 ,   0.097 ,        0.017 ,  179.003
 2005 ,  379855.000 ,     2.832 ,  -161.537 , GPS      ,  7 ,  5 ,  3 ,   1.12 ,  GP TR         ,        1.230 ,   0.104 ,        0.016 ,  196.795
 2005 ,  379856.000 ,     2.721 ,  -140.354 , GPS      ,  7 ,  4 ,  3 ,   1.28 ,  GP TR         ,        1.290 ,   0.132 ,        0.016 ,  218.718
 2005 ,  379857.000 ,     2.870 ,  -140.664 , GPS      ,  7 ,  3 ,  4 ,   1.26 ,  GP TR         ,        1.460 ,   0.057 ,        0.012 ,  219.290
 2005 ,  379858.000 ,     2.860 ,  -159.948 , GPS      ,  7 ,  3 ,  5 ,   1.23 ,  GP TR         ,        1.430 ,   0.045 ,        0.010 ,  201.749
 2005 ,  379859.000 ,     2.682 ,   170.393 , GPS      ,  7 ,  4 ,  5 ,   1.13 ,  GP TR         ,        1.410 ,   0.077 ,        0.011 ,  174.714
 2005 ,  379860.000 ,     2.546 ,   144.248 , GPS      ,  7 ,  4 ,  4 ,   1.15 ,  GP TR         ,        1.320 ,   0.095 ,        0.017 ,  146.533
 2005 ,  379861.000 ,     2.210 ,   129.313 , GPS      ,  9 ,  7 ,  3 ,   0.90 ,  GP TR         ,        1.150 ,   0.332 ,        0.010 ,  128.327
 2005 ,  379862.000 ,     1.664 ,   120.025 , GPS      ,  9 ,  6 ,  5 ,   0.94 ,  GP TR         ,        1.260 ,   0.093 ,        0.011 ,  117.776
 2005 ,  379863.000 ,     1.243 ,   116.088 , GPS      ,  8 ,  6 ,  5 ,   0.95 ,  GP TR         ,        1.300 ,   0.244 ,        0.022 ,  122.007
 2005 ,  379864.000 ,     0.661 ,   136.966 , GPS      ,  7 ,  5 ,  5 ,   1.11 ,  GP TR         ,        1.360 ,   0.157 ,        0.014 ,  146.551
 2005 ,  379865.000 ,     0.769 ,   161.690 , GPS      ,  7 ,  5 ,  5 ,   1.11 ,  GP TR         ,        1.350 ,   0.069 ,        0.012 ,  169.360
 2005 ,  379866.000 ,     0.829 ,   170.359 , GPS      ,  7 ,  5 ,  2 ,   1.17 ,  GP TR         ,        1.120 ,   0.096 ,        0.019 ,  172.234
 2005 ,  379867.000 ,     1.164 ,  -165.918 , GPS      ,  9 ,  5 ,  3 ,   1.02 ,  GP TR         ,        1.140 ,   0.118 ,        0.014 ,  202.517
 2005 ,  379868.000 ,     1.102 ,  -144.128 , GPS      ,  9 ,  5 ,  3 ,   1.02 ,  GP TR         ,        1.130 ,   0.104 ,        0.009 ,  218.237
 2005 ,  379869.000 ,     1.182 ,  -139.549 , GPS      ,  8 ,  4 ,  4 ,   1.17 ,  GP TR         ,        1.290 ,   0.059 ,        0.011 ,  218.842
 2005 ,  379870.000 ,     1.178 ,  -163.304 , GPS      ,  8 ,  4 ,  5 ,   1.14 ,  GP TR         ,        1.300 ,   0.080 ,        0.010 ,  191.807
 2005 ,  379871.000 ,     1.180 ,  -177.590 , GPS      ,  8 ,  4 ,  5 ,   1.14 ,  GP TR         ,        1.310 ,   0.068 ,        0.053 ,  179.713
 2005 ,  379872.000 ,     1.148 ,   176.364 , GPS      ,  8 ,  4 ,  5 ,   1.14 ,  GP TR         ,        1.310 ,   0.063 ,        0.055 ,  177.375
 2005 ,  379873.000 ,     1.178 ,   177.138 , GPS      ,  8 ,  5 ,  5 ,   1.13 ,  GP TR         ,        1.230 ,   0.108 ,        0.014 ,  177.252
 2005 ,  379874.000 ,     1.208 ,   175.606 , GPS      ,  6 ,  5 ,  5 ,   1.41 ,  GP TR         ,        1.310 ,   0.050 ,        0.019 ,  176.098
 2005 ,  379875.000 ,     1.116 ,   174.035 , GPS      ,  6 ,  6 ,  4 ,   1.43 ,  GP TR         ,        1.170 ,   0.050 ,        0.016 ,  172.854
 2005 ,  379876.000 ,     1.265 ,   174.546 , GPS      ,  6 ,  6 ,  5 ,   1.30 ,  GP TR         ,        1.310 ,   0.075 ,        0.015 ,  176.873
 2005 ,  379877.000 ,     1.251 ,   174.757 , GPS      ,  6 ,  6 ,  5 ,   1.30 ,  GP TR         ,        1.310 ,   0.072 ,        0.011 ,  174.415
 2005 ,  379878.000 ,     1.210 ,   178.718 , GPS      ,  6 ,  6 ,  5 ,   1.30 ,  GP TR         ,        1.300 ,   0.066 ,        0.013 ,  176.238
 2005 ,  379879.000 ,     1.163 ,   179.099 , GPS      ,  8 ,  5 ,  5 ,   1.12 ,  GP TR         ,        1.260 ,   0.043 ,        0.015 ,  180.657
 2005 ,  379880.000 ,     1.151 ,  -172.735 , GPS      ,  7 ,  5 ,  5 ,   1.26 ,  GP TR         ,        1.300 ,   0.073 ,        0.020 ,  191.607
 2005 ,  379881.000 ,     1.233 ,  -159.158 , GPS      ,  8 ,  5 ,  5 ,   1.12 ,  GP TR         ,        1.240 ,   0.086 ,        0.019 ,  205.439
 2005 ,  379882.000 ,     1.257 ,  -145.205 , GPS      ,  8 ,  5 ,  4 ,   1.14 ,  GP TR         ,        1.180 ,   0.046 ,        0.018 ,  220.570
 2005 ,  379883.000 ,     1.038 ,  -136.456 , GPS      ,  8 ,  5 ,  4 ,   1.14 ,  GP TR         ,        1.180 ,   0.058 ,        0.020 ,  223.699
 2005 ,  379884.000 ,     1.214 ,  -136.366 , GPS      ,  8 ,  5 ,  4 ,   1.14 ,  GP TR         ,        1.180 ,   0.096 ,        0.021 ,  225.043
 2005 ,  379885.000 ,     1.185 ,  -139.841 , GPS      ,  8 ,  5 ,  5 ,   1.12 ,  GP TR         ,        1.240 ,   0.043 ,        0.014 ,  217.732
 2005 ,  379886.000 ,     1.107 ,  -148.037 , GPS      ,  7 ,  5 ,  4 ,   1.21 ,  GP TR         ,        0.580 ,   0.068 ,        0.014 ,  209.478
 2005 ,  379887.000 ,     1.072 ,  -149.588 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.570 ,   0.082 ,        0.014 ,  213.768
 2005 ,  379888.000 ,     1.118 ,  -146.985 , GPS      ,  8 ,  7 ,  5 ,   0.89 ,  GP TR         ,        3.870 ,   0.099 ,        0.013 ,  211.414
 2005 ,  379889.000 ,     1.251 ,  -141.455 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.540 ,   0.065 ,        0.013 ,  217.005
 2005 ,  379890.000 ,     1.221 ,  -144.903 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.530 ,   0.078 ,        0.014 ,  214.292
 2005 ,  379891.000 ,     1.189 ,  -147.707 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.530 ,   0.075 ,        0.019 ,  210.699
 2005 ,  379892.000 ,     1.319 ,  -143.082 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.520 ,   0.062 ,        0.015 ,  220.068
 2005 ,  379893.000 ,     1.316 ,  -147.942 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.510 ,   0.065 ,        0.017 ,  211.312
 2005 ,  379894.000 ,     1.225 ,  -147.788 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.510 ,   0.048 ,        0.016 ,  213.041
 2005 ,  379895.000 ,     1.321 ,  -146.413 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.520 ,   0.082 ,        0.015 ,  211.530
 2005 ,  379896.000 ,     1.334 ,  -146.955 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.530 ,   0.047 ,        0.016 ,  214.531
 2005 ,  379897.000 ,     1.500 ,  -142.877 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.570 ,   0.061 ,        0.015 ,  219.031
 2005 ,  379898.000 ,     1.312 ,  -142.415 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.580 ,   0.090 ,        0.021 ,  215.014
 2005 ,  379899.000 ,     1.178 ,  -144.711 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.580 ,   0.084 ,        0.016 ,  217.087
 2005 ,  379900.000 ,     1.226 ,  -142.732 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.600 ,   0.076 ,        0.021 ,  217.189
 2005 ,  379901.000 ,     1.286 ,  -142.180 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.610 ,   0.055 ,        0.017 ,  219.816
 2005 ,  379902.000 ,     1.210 ,  -135.018 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.600 ,   0.064 ,        0.012 ,  224.471
 2005 ,  379903.000 ,     1.155 ,  -134.312 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.600 ,   0.077 ,        0.021 ,  223.138
 2005 ,  379904.000 ,     1.250 ,  -131.817 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.600 ,   0.078 ,        0.019 ,  231.790
 2005 ,  379905.000 ,     1.244 ,  -128.888 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.590 ,   0.118 ,        0.016 ,  230.743
 2005 ,  379906.000 ,     1.285 ,  -128.010 , GPS      ,  8 ,  8 ,  3 ,   0.89 ,  GP TR         ,        0.600 ,   0.093 ,        0.017 ,  228.771
 2005 ,  379907.000 ,     1.242 ,  -130.202 , GPS      ,  8 ,  8 ,  3 ,   0.89 ,  GP TR         ,        0.620 ,   0.087 ,        0.018 ,  228.977
 2005 ,  379908.000 ,     1.168 ,  -134.083 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.620 ,   0.093 ,        0.021 ,  228.133
 2005 ,  379909.000 ,     1.165 ,  -130.615 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.600 ,   0.089 ,        0.014 ,  231.853
 2005 ,  379910.000 ,     1.183 ,  -126.378 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.590 ,   0.063 ,        0.018 ,  233.090
 2005 ,  379911.000 ,     1.347 ,  -122.717 , GPS      ,  8 ,  8 ,  4 ,   0.89 ,  GP TR         ,        0.590 ,   0.072 ,        0.018 ,  240.305
 2005 ,  379912.000 ,     1.507 ,  -122.607 , GPS      ,  8 ,  7 ,  5 ,   0.94 ,  GP TR         ,        3.600 ,   0.079 ,        0.023 ,  239.714
 2005 ,  379913.000 ,     1.410 ,  -120.807 , GPS      ,  8 ,  7 ,  4 ,   0.98 ,  GP TR         ,        0.540 ,   0.049 ,        0.017 ,  237.137
 2005 ,  379914.000 ,     1.447 ,  -119.513 , GPS      ,  8 ,  7 ,  3 ,   0.98 ,  GP TR         ,        0.560 ,   0.060 ,        0.018 ,  241.552
 2005 ,  379915.000 ,     1.428 ,  -117.453 , GPS      ,  8 ,  7 ,  3 ,   0.98 ,  GP TR         ,        0.550 ,   0.089 ,        0.015 ,  243.053
 2005 ,  379916.000 ,     1.387 ,  -115.294 , GPS      ,  8 ,  7 ,  3 ,   1.00 ,  GP TR         ,        0.540 ,   0.065 ,        0.017 ,  244.943
 2005 ,  379917.000 ,     1.346 ,  -113.741 , GPS      ,  8 ,  7 ,  3 ,   1.00 ,  GP TR         ,        0.540 ,   0.088 ,        0.017 ,  246.720
 2005 ,  379918.000 ,     1.069 ,  -110.065 , GPS      ,  7 ,  7 ,  4 ,   1.06 ,  GP TR         ,        4.230 ,   0.081 ,        0.013 ,  302.213
 2005 ,  379919.000 ,     0.927 ,  -105.360 , GPS      ,  7 ,  7 ,  4 ,   1.07 ,  GP TR         ,        4.050 ,   0.050 ,        0.016 ,  305.143
 2005 ,  379920.000 ,     0.719 ,   -99.594 , GPS      ,  7 ,  7 ,  3 ,   1.13 ,  GP TR         ,        0.520 ,   0.058 ,        0.028 ,  309.400
 2005 ,  379921.000 ,     0.536 ,   -93.370 , GPS      ,  8 ,  7 ,  4 ,   0.95 ,  GP TR         ,        3.910 ,   0.044 ,        0.021 ,  282.800
 2005 ,  379922.000 ,     0.378 ,   -87.484 , GPS      ,  7 ,  7 ,  5 ,   1.06 ,  GP TR         ,        4.040 ,   0.066 ,        0.018 ,  272.697
 2005 ,  379923.000 ,     0.253 ,   -82.952 , GPS      ,  7 ,  7 ,  5 ,   1.05 ,  GP TR         ,        4.110 ,   0.057 ,        0.025 ,  281.218
 2005 ,  379924.000 ,     0.583 ,   -82.618 , GPS      ,  8 ,  7 ,  5 ,   0.94 ,  GP TR         ,        3.960 ,   0.061 ,        0.020 ,  270.935
 2005 ,  379925.000 ,     1.196 ,  -103.290 , GPS      ,  7 ,  7 ,  5 ,   1.05 ,  GP TR         ,        4.090 ,   0.109 ,        0.017 ,  251.433
 2005 ,  379926.000 ,     1.399 ,  -117.871 , GPS      ,  7 ,  7 ,  4 ,   1.05 ,  GP TR         ,        4.250 ,   0.083 ,        0.021 ,  242.003
 2005 ,  379927.000 ,     1.416 ,  -117.762 , GPS      ,  7 ,  7 ,  4 ,   1.05 ,  GP TR         ,        4.260 ,   0.068 ,        0.022 ,  243.513
 2005 ,  379928.000 ,     0.757 ,  -113.084 , GPS      ,  7 ,  7 ,  4 ,   1.10 ,  GP TR         ,        0.490 ,   0.069 ,        0.021 ,  255.183
 2005 ,  379929.000 ,     0.176 ,  -106.155 , GPS      ,  7 ,  7 ,  5 ,   1.05 ,  GP TR         ,        4.090 ,   0.060 ,        0.022 ,    0.000
 2005 ,  379930.000 ,     0.009 ,  -105.786 , GPS      ,  7 ,  6 ,  5 ,   1.06 ,  GP TR         ,        4.250 ,   0.081 ,        0.027 ,    0.000
 2005 ,  379931.000 ,     0.006 ,  -105.683 , ZUPT     ,  7 ,  6 ,  3 ,   1.18 ,  ZU GP TR      ,        0.530 ,   0.042 ,        0.027 ,    0.000
 2005 ,  379932.000 ,     0.004 ,  -105.671 , ZUPT     ,  7 ,  6 ,  3 ,   1.18 ,  ZU GP TR      ,        0.560 ,   0.040 ,        0.031 ,    0.000
 2005 ,  379933.000 ,     0.002 ,  -105.669 , ZUPT     ,  8 ,  6 ,  4 ,   0.99 ,  ZU GP TR      ,        0.620 ,   0.038 ,        0.032 ,    0.000
 2005 ,  379934.000 ,     0.001 ,  -105.673 , ZUPT     ,  8 ,  6 ,  5 ,   0.95 ,  ZU GP TR      ,        4.200 ,   0.044 ,        0.030 ,    0.000
 2005 ,  379935.000 ,     0.002 ,  -105.671 , ZUPT     ,  8 ,  6 ,  5 ,   0.95 ,  ZU GP TR      ,        4.260 ,   0.061 ,        0.029 ,    0.000
 2005 ,  379936.000 ,     0.002 ,  -105.674 , ZUPT     ,  8 ,  6 ,  5 ,   0.95 ,  ZU GP TR      ,        4.270 ,   0.051 ,        0.029 ,    0.000
 2005 ,  379937.000 ,     0.003 ,  -105.674 , ZUPT     ,  8 ,  7 ,  5 ,   0.94 ,  ZU GP TR      ,        4.120 ,   0.036 ,        0.028 ,    0.000
 2005 ,  379938.000 ,     0.002 ,  -105.673 , ZUPT     ,  8 ,  6 ,  5 ,   1.08 ,  ZU GP TR      ,        4.270 ,   0.037 ,        0.027 ,    0.000
 2005 ,  379939.000 ,     0.001 ,  -105.668 , ZUPT     ,  8 ,  6 ,  5 ,   1.08 ,  ZU GP TR      ,        4.270 ,   0.036 ,        0.026 ,    0.000
 2005 ,  379940.000 ,     0.003 ,  -105.665 , ZUPT     ,  8 ,  5 ,  4 ,   1.13 ,  ZU GP TR      ,        4.640 ,   0.045 ,        0.028 ,    0.000
 2005 ,  379941.000 ,     0.004 ,  -105.665 , ZUPT     ,  8 ,  6 ,  5 ,   0.96 ,  ZU GP TR      ,        4.330 ,   0.040 ,        0.026 ,    0.000
 2005 ,  379942.000 ,     0.004 ,  -105.663 , ZUPT     ,  8 ,  6 ,  5 ,   0.96 ,  ZU GP TR      ,        4.340 ,   0.034 ,        0.028 ,    0.000
 2005 ,  379943.000 ,     0.003 ,  -105.662 , ZUPT     ,  8 ,  7 ,  5 ,   0.94 ,  ZU GP TR      ,        4.190 ,   0.032 ,        0.029 ,    0.000
 2005 ,  379944.000 ,     0.003 ,  -105.662 , ZUPT     ,  8 ,  7 ,  4 ,   0.97 ,  ZU GP TR      ,        0.930 ,   0.038 ,        0.029 ,    0.000
 2005 ,  379945.000 ,     0.002 ,  -105.665 , ZUPT     ,  8 ,  7 ,  4 ,   0.97 ,  ZU GP TR      ,        0.960 ,   0.041 ,        0.030 ,    0.000
 2005 ,  379946.000 ,     0.001 ,  -105.661 , ZUPT     ,  8 ,  7 ,  4 ,   0.97 ,  ZU GP TR      ,        0.960 ,   0.063 ,        0.024 ,    0.000
 2005 ,  379947.000 ,     0.001 ,  -105.659 , ZUPT     ,  8 ,  7 ,  4 ,   0.97 ,  ZU GP TR      ,        0.980 ,   0.033 ,        0.021 ,    0.000
 2005 ,  379948.000 ,     0.001 ,  -105.658 , ZUPT     ,  8 ,  7 ,  4 ,   0.97 ,  ZU GP TR      ,        1.030 ,   0.065 ,        0.021 ,    0.000
 2005 ,  379949.000 ,     0.002 ,  -105.656 , ZUPT     ,  8 ,  7 ,  5 ,   0.94 ,  ZU GP TR      ,        4.130 ,   0.039 ,        0.025 ,    0.000
 2005 ,  379950.000 ,     0.004 ,  -105.658 , ZUPT     ,  8 ,  7 ,  5 ,   0.94 ,  ZU GP TR      ,        4.150 ,   0.030 ,        0.030 ,    0.000
 2005 ,  379951.000 ,     0.003 ,  -105.661 , ZUPT     ,  8 ,  7 ,  5 ,   0.94 ,  ZU GP TR      ,        4.170 ,   0.051 ,        0.030 ,    0.000
 2005 ,  379952.000 ,     0.001 ,  -105.655 , ZUPT     ,  7 ,  6 ,  4 ,   1.02 ,  ZU GP TR      ,        4.350 ,   0.046 ,        0.025 ,    0.000
 2005 ,  379953.000 ,     0.001 ,  -105.657 , ZUPT     ,  7 ,  6 ,  4 ,   1.02 ,  ZU GP TR      ,        4.390 ,   0.030 ,        0.023 ,    0.000
 2005 ,  379954.000 ,     0.001 ,  -105.647 , ZUPT     ,  7 ,  6 ,  5 ,   1.01 ,  ZU GP TR      ,        4.190 ,   0.058 ,        0.024 ,    0.000
 2005 ,  379955.000 ,     0.002 ,  -105.645 , ZUPT     ,  7 ,  5 ,  4 ,   1.08 ,  ZU GP TR      ,        0.980 ,   0.069 ,        0.026 ,    0.000
 2005 ,  379956.000 ,     0.002 ,  -105.644 , ZUPT     ,  7 ,  5 ,  5 ,   1.04 ,  ZU GP TR      ,        4.460 ,   0.038 ,        0.030 ,    0.000
 2005 ,  379957.000 ,     0.002 ,  -105.648 , ZUPT     ,  7 ,  5 ,  5 ,   1.04 ,  ZU GP TR      ,        4.600 ,   0.025 ,        0.031 ,    0.000
 2005 ,  379958.000 ,     0.002 ,  -105.642 , ZUPT     ,  7 ,  5 ,  5 ,   1.04 ,  ZU GP TR      ,        4.580 ,   0.063 ,        0.023 ,    0.000
 2005 ,  379959.000 ,     0.002 ,  -105.641 , ZUPT     ,  7 ,  4 ,  5 ,   1.05 ,  ZU GP TR      ,        4.790 ,   0.038 ,        0.025 ,    0.000
 2005 ,  379960.000 ,     0.001 ,  -105.640 , ZUPT     ,  7 ,  4 ,  5 ,   1.05 ,  ZU GP TR      ,        4.700 ,   0.035 ,        0.022 ,    0.000
 2005 ,  379961.000 ,     0.005 ,  -105.632 , ZUPT     ,  6 ,  5 ,  3 ,   1.30 ,  ZU GP TR      ,        0.670 ,   0.085 ,        0.019 ,    0.000
 2005 ,  379962.000 ,     0.003 ,  -105.631 , GPS      ,  6 ,  5 ,  1 ,   1.37 ,  GP TR         ,        0.680 ,   0.035 ,        0.012 ,    0.000
 2005 ,  379963.000 ,     0.002 ,  -105.569 , GPS      ,  7 ,  5 ,  3 ,   1.15 ,  GP TR         ,        4.980 ,   0.021 ,        0.019 ,    0.000
